symbol,status,entry_date,exit_date,entry_price,exit_price,entry_price_type,exit_price_type,position_size,pnl,pnl_pct,days_held,exit_reason,error
SE.D.PFGCUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,8624.0,8618.0,ask,bid,0.11595547309833024,-0.6957328385899815,-0.06957328385899814,13.0,time_limit,
SG.D.SIXUS.DAILY.IP,ERROR,,,,,,,,,,,,"""None of ['stick_datetime'] are in the columns"""
UA.D.CALM.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,9648.0,9845.0,ask,bid,0.10364842454394693,20.418739635157547,2.0418739635157546,13.0,time_limit,
SI.D.VWOUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,4841.0,4940.0,ask,bid,0.2065688907250568,20.450320181780622,2.045032018178062,13.0,time_limit,
SE.D.MSUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,13031.0,13898.0,ask,bid,0.07674008134448622,66.53365052566956,6.653365052566956,13.0,time_limit,
SA.D.BYD.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,7336.0,7777.0,ask,bid,0.13631406761177753,60.11450381679389,6.0114503816793885,13.0,time_limit,
SH.D.VEEVUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,28254.0,28115.0,ask,bid,0.03539321865930488,-4.919657393643378,-0.49196573936433785,13.0,time_limit,
SI.D.FXIUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,3664.0,3712.0,ask,bid,0.27292576419213976,13.100436681222709,1.310043668122271,13.0,time_limit,
SB.D.DE.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,50964.0,50827.0,ask,bid,0.019621693744604034,-2.6881720430107525,-0.26881720430107525,13.0,time_limit,
SB.D.COURUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,831.2,861.7,ask,bid,1.2030798845043311,36.6939364773821,3.66939364773821,13.0,time_limit,
SA.D.BK.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,8867.0,9004.0,ask,bid,0.11277771512349159,15.450546971918348,1.5450546971918346,13.0,time_limit,
SG.D.TGI.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,2584.9,2569.1,ask,bid,0.3868621610120314,-6.112422143990167,-0.6112422143990167,13.0,time_limit,
SB.D.CMUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,6818.0,7050.0,ask,bid,0.14667057788207685,34.02757406864183,3.4027574068641835,13.0,time_limit,
AC.D.3067HK.DAILY.IP,SUCCESS,2025-06-15 16:00:00+00:00,2025-06-26 16:00:00+00:00,1120.8,1119.2,ask,bid,0.8922198429693077,-1.4275517487508111,-0.1427551748750811,11.0,time_limit,
SB.D.EQT.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,5689.0,5810.0,ask,bid,0.17577781683951485,21.269115837581296,2.1269115837581296,13.0,time_limit,
SD.D.LYV.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-20 04:00:00+00:00,13824.0,14884.0,ask,bid,0.07233796296296297,76.67824074074075,7.667824074074074,7.0,take_profit,
UD.D.VXUSUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,6800.0,6859.0,ask,bid,0.14705882352941177,8.676470588235295,0.8676470588235295,13.0,time_limit,
SI.D.IEV.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,6356.0,6254.0,ask,bid,0.15733165512901195,-16.047828823159218,-1.6047828823159218,13.0,time_limit,
SE.D.NCVUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,1357.0,1393.9,ask,bid,0.7369196757553427,27.19233603537221,2.719233603537221,13.0,time_limit,
KN.D.XIUCT.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,3994.0,4017.0,ask,bid,0.25037556334501754,5.758637956935403,0.5758637956935403,13.0,time_limit,
SG.D.SPOTUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,71093.0,77586.0,ask,bid,0.014066082455375353,91.33107338275217,9.133107338275217,13.0,take_profit,
SA.D.BROSUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,6818.0,6741.0,ask,bid,0.14667057788207685,-11.293634496919918,-1.1293634496919918,13.0,time_limit,
SB.D.ECL.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,26425.0,26318.0,ask,bid,0.03784295175023652,-4.049195837275308,-0.40491958372753073,13.0,time_limit,
UB.D.FOXCUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,4936.0,5214.0,ask,bid,0.2025931928687196,56.32090761750405,5.632090761750405,13.0,time_limit,
UD.D.SILKUS.DAILY.IP,ERROR,,,,,,,,,,,,"""None of ['stick_datetime'] are in the columns"""
SE.D.MTG.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,2689.0,2756.0,ask,bid,0.3718854592785422,24.91632577166233,2.491632577166233,13.0,time_limit,
UA.D.CHKUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,11650.0,11859.0,ask,bid,0.08583690987124463,17.93991416309013,1.793991416309013,13.0,time_limit,
UB.D.IDXX.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,52286.0,52773.0,ask,bid,0.0191255785487511,9.314156753241786,0.9314156753241786,13.0,time_limit,
UB.D.EBAY.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,7740.0,7367.0,ask,bid,0.12919896640826872,-48.19121447028424,-4.819121447028424,13.0,time_limit,
SB.D.CCKUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,9990.0,10445.0,ask,bid,0.1001001001001001,45.54554554554555,4.554554554554556,13.0,time_limit,
SB.D.EPRTUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,3242.0,3209.0,ask,bid,0.30845157310302285,-10.178901912399754,-1.0178901912399754,13.0,time_limit,
SI.D.MCHIUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,5484.0,5550.0,ask,bid,0.18234865061998543,12.035010940919038,1.2035010940919038,13.0,time_limit,
SI.D.EWUUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,4048.0,3965.0,ask,bid,0.24703557312252963,-20.50395256916996,-2.050395256916996,13.0,time_limit,
UB.D.LMCKUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-23 04:00:00+00:00,9687.0,10425.0,ask,bid,0.10323113451016827,76.18457726850419,7.618457726850418,10.0,take_profit,
